OSTbeta,STATH,MAPK10,PLEKHG5,ERO1L,ZNF711,ZNF385,OR52E8,SLC5A11,P4HA3,LHFPL4,MGC33657,CAPZB,RBM15B,C1orf176,KLF3,OLFM4,NBR2,CCDC64,NUP210,HEMGN,SLC25A3,LEF1,MVD,OTUD3,KIAA1949,SLC44A3,ZNF775,THY1,DYNC1I2,CYP1A1,SPTA1,CLEC4M,RXFP3,TSHR,C7,CRYBB2,PPAPDC3,TXNL4B,CHST9,HACE1,AYTL1,PRSS35,ZNF408,DDC,CSTL1,OR2F1,C12orf50,SH3YL1,SNUPN,COL25A1,HPS4,ZFPM1,OAS2,TUBA1C,OR8K5,THSD3,ATP6V0C,RAB22A,AP1B1,CTAGE6,C6orf26,ESR1,UPK3B,ROBO4,TMEFF1,KIAA1279,ZFP36L1,GRINA,YTHDF3,TMCC1,UBE1DC1,C6orf15,PDE6A,PEO1,TMEM52,PARP1,GSS,RDH11,STXBP1,ACLY,TMSB10,TUBB,LIPK,HRC,C20orf111,OMA1,NCAPH2,GPX2,BPY2C,ZNF324,CDC27,CCNB2,CNOT7,BIRC3,GAL3ST3,PLEKHM1,SPOCD1,PENK,TAS2R9,BRCA_Subtype_PAM50
-3.11925,-0.2245,1.7280000000000002,0.0055,-1.442,-2.883125,0.621833333333333,1.146,-1.20975,2.974,-3.22325,-0.19425,-0.4535,-0.24875,-0.051,-0.0825,1.05933333333333,-0.671166666666667,0.1725,-1.00583333333333,-5.35316666666667,-0.253875,-3.4431,-1.666,-0.407875,-0.87825,1.8356666666666697,0.240875,0.055,0.95175,-1.80625,-6.016,0.888,0.4965,-0.452,3.1845,-1.42,-0.89275,-1.6826,0.5316666666666671,-0.16783333333333306,-2.22233333333333,-0.7145,0.0981666666666667,-5.77966666666667,1.05475,-0.23375,-0.02,1.428875,-0.277,-0.7985,-0.7755,0.24275,1.7365,-1.01114285714286,-0.1965,-2.8055,0.5405,0.17216666666666694,-0.23016666666666696,0.4785,-2.71533333333333,4.6655833333333305,0.116833333333333,3.3196666666666697,-2.885,0.365,2.5239,1.0335,0.15625,0.4104166666666671,-0.5615,0.269,0.02575,-1.898,0.29666666666666697,0.27925,0.06,0.145833333333333,-1.2448,-0.023625,1.49278571428571,-0.838,0.041,-1.93,-0.0143333333333333,0.6155,-0.779333333333333,-3.864,0.16899999999999998,0.528,-0.685,-1.88111111111111,1.02035714285714,-1.7841666666666698,-0.6365,-0.1185,-0.32333333333333303,-1.0605,0.5670000000000001,3
-3.68,0.43425,-0.4375,1.0125,-1.3041,-3.51328571428571,1.415,0.826,-0.16725,-0.177375,-2.5610000000000004,0.693333333333333,-0.09475,-0.60625,0.29225,-0.11525,1.0759999999999998,0.4938333333333329,-0.8615,-0.992833333333333,-5.66233333333333,0.0915,-2.9284,-2.21375,0.185875,-0.5995,2.2093333333333303,-0.84175,-0.9911,1.183375,-1.3955,-4.7945,0.143833333333333,0.2675,-0.833,-0.104666666666667,0.4485,-2.229,-1.8623,-2.5008,-0.0781666666666666,-1.376,-1.9865,0.234,-6.644,1.827,0.69125,0.0724,2.289,0.7383,-1.79375,-0.252,0.12425,1.02311111111111,-1.7125714285714295,0.93,-2.64275,0.938375,-0.0565,0.725833333333333,0.9265,-2.524,5.18166666666667,-0.128,2.52366666666667,-3.49625,1.2195,1.4001,0.7695,0.87525,0.320666666666667,-0.35100000000000003,-0.0916666666666666,-0.59375,-1.2365,-0.4641666666666671,-0.70175,0.006750000000000021,0.045,-1.5124,-0.238,-0.7885,-1.4328125,0.5595,-1.7785,0.4648333333333329,0.3695,-0.920833333333333,-3.55425,-1.805,0.67825,0.2985,-2.24488888888889,0.309,-0.674833333333333,0.0185,0.4345,-1.1,-1.1902,0.4945,2
0.315,1.61833333333333,0.5925,0.06975,-1.7331,-0.30925,-0.0155,1.4369999999999998,-0.06725,2.573625,-1.60075,-1.061,0.149,-0.01625,0.84275,-0.2845,6.40533333333333,-0.236,-0.644,-1.5995,-5.47533333333333,-0.16775,-2.5405,-1.263,0.339125,-0.8290000000000001,3.15516666666667,0.271375,-0.4282,0.648125,-1.981,-4.04275,1.612,0.5379999999999999,-0.3753333333333329,1.448125,0.35100000000000003,-0.094,-0.7273,-0.5381666666666671,-1.21816666666667,0.182,-0.94125,-0.4975,-4.194,0.393,0.153,-1.60225,0.456875,0.2683,-1.06622222222222,-0.7427,0.387875,0.650272727272727,-1.5060714285714298,0.8270000000000001,-1.4445,0.483125,1.4399166666666698,-0.631666666666667,0.6045,-1.9685,2.08425,0.26283333333333303,3.7441666666666698,-3.782,0.89675,2.1914,1.022,-0.3085,0.4420833333333329,-0.741,-1.0498,0.10925,-0.731,-0.1205,-0.12125,-0.25875,-0.28533333333333305,-1.6571,-0.650875,1.17507142857143,-0.8814375,0.971,-0.98925,1.4165,0.629,-1.05916666666667,-2.773875,1.832,0.9955,-0.292,-1.8218888888888896,0.3927142857142861,-0.927666666666667,-0.1615,-0.0685,-1.06533333333333,-0.2415,1.47,2
-1.37625,-0.0125,2.81,0.476,0.006699999999999971,-0.686625,1.32833333333333,0.8995,-1.4475,2.9865,-3.33225,0.0373333333333333,0.054000000000000006,0.032,0.18975,0.007375000000000009,4.3368,-0.0346666666666667,0.011,-1.044,-5.1095,-0.3855,-2.798,-0.6265,-0.741875,-0.3945,0.671166666666667,0.2055,0.4696,0.773125,-0.72975,-4.64825,0.762,0.7515,-0.878,2.35675,-1.1495,-0.504,-0.8202,-1.6731666666666698,-1.775,-0.751333333333333,-0.943,0.4208333333333329,-4.96633333333333,-0.34225,0.7205,0.0335,1.840125,0.1426,-0.838,-1.0154,0.64675,3.5890833333333303,-0.961142857142857,-0.5025,-2.5635,0.626625,-0.108583333333333,0.300833333333333,1.5395,-1.8953333333333304,3.3165,0.01,3.366,-2.01,0.6385,1.2435,1.6845,0.91675,-0.11225,-1.3795,-0.145666666666667,-0.46475,-1.11566666666667,-0.9575,-0.78575,-0.08625,-0.1885,-1.699,1.46725,1.3427142857142902,-0.5525,0.11,-1.1005,0.209333333333333,-0.458,-0.779,-2.30075,0.603,0.5095,0.7435,-1.46733333333333,-0.4123571428571429,-1.876,-0.233,-0.153,1.2009999999999998,0.514666666666667,0.316,2
-1.45925,0.06525,0.633,0.77125,-1.8535,1.696125,0.21566666666666695,0.158,-1.46475,3.29675,-2.768,0.8785,-0.019,-0.0655,-0.1165,0.533125,5.98933333333333,-0.6625,-0.5605,-1.7105,-5.3715,-1.101375,-1.319,-2.3395,0.729875,-0.0022500000000000107,1.7875,-0.601125,0.8106,0.96025,-1.264,-4.4605,-0.33283333333333304,0.0735,-0.17525,4.527875,0.097,0.3435,-1.7528,1.2115,0.5103333333333329,0.8451666666666671,0.6025,-0.0196666666666667,-5.68975,-0.301,0.16699999999999998,0.125833333333333,1.3530000000000002,-0.016,-0.6296,-1.1832,-0.427875,0.931833333333333,-1.8635714285714295,-0.2465,-2.826,0.27175,0.34041666666666703,-1.37633333333333,-0.1315,-2.9205,3.15675,-0.316833333333333,4.21716666666667,-2.00525,0.999,1.4524,0.7559999999999999,0.91525,0.122333333333333,-0.348,0.7015,0.461,-1.31716666666667,-0.8381666666666671,-0.38475,-1.18925,-0.894,-1.473,-1.00575,0.575285714285714,-1.7304375,0.407,-0.44225,0.436,0.748,-1.26533333333333,-2.800375,0.4155,0.388,-0.7015,-4.29511111111111,0.6133571428571429,-0.24733333333333304,-0.2415,0.4396666666666671,-1.1315,1.4691666666666698,0.411,2
-4.6405,0.26025,-0.2005,0.50175,0.0767999999999999,-1.337125,0.27383333333333304,1.154,-0.757,0.818625,-3.05375,0.4535,-0.8155,0.16275,0.3555,-0.12525,3.83483333333333,-1.1734,-0.565,-0.715666666666667,-5.285,0.16225,-2.6236,-0.3125,-1.106,0.6915,2.22583333333333,-0.167625,-0.6063,0.70525,-1.92275,-2.988,1.34983333333333,0.065,-0.721,0.306625,0.7315,-1.2985,0.5407,-1.29083333333333,-0.26283333333333303,1.08816666666667,-1.837,0.0756666666666666,-4.658,-0.690333333333333,0.3806666666666671,0.0108,0.313125,0.3092,-0.379,-0.7111,1.206375,1.9565,-1.20807142857143,-0.175,-2.42,-0.0085,-0.3946666666666671,0.6003333333333329,-0.0105,-1.793,-0.345333333333333,0.0513333333333333,3.22233333333333,-1.45225,1.18525,1.22,1.739,-0.0595,0.56275,-0.269,0.335666666666667,-0.6565,-0.671333333333333,-0.144333333333333,1.03575,-0.3575,-1.2975,-1.7407,-0.63675,1.2211428571428602,-0.669125,0.5505,-1.6835,0.755833333333333,0.474,-0.992833333333333,-2.5755,0.0850000000000001,0.3785,0.2895,-0.6294444444444439,-0.913285714285714,1.84783333333333,-1.116,0.27,-1.06033333333333,-0.829166666666667,0.7875,0
-1.6335,1.44275,1.1615,0.17075,0.2047,-0.761875,1.4293333333333302,0.8,2.60175,3.130625,-2.53275,-0.22825,1.1125,-0.27025,0.28275,-0.21775,3.5580000000000003,0.0741666666666666,0.5565,-0.100166666666667,-5.5895,0.1445,-2.8347,-0.46,0.1815,-0.4875,1.473,-0.17075,0.2388,0.564,-1.61275,-4.85775,0.3715,1.0565,-0.5125,1.83,-0.076,-0.5845,0.0458,-1.4338333333333302,-1.07016666666667,-0.663166666666667,-0.7195,-0.46,-4.3925,0.404,-0.00124999999999998,-0.1525,0.041875,-0.464,-1.0238,-0.7553,1.13425,1.07490909090909,-0.40557142857142897,0.6725,-2.775,0.626625,0.3205,1.01783333333333,0.7135,-2.74316666666667,-2.18083333333333,0.436,3.96283333333333,-2.02825,-0.5005,0.5586,-0.0215,1.984,1.64358333333333,-0.1625,-0.4261666666666671,-0.63625,-1.541,-1.1685,-0.918,0.01725,0.0156666666666667,-0.9065,-0.179875,1.65085714285714,-0.0744375,-0.3185,-1.554,0.3670000000000001,-0.7425,0.0595,0.387625,1.5045,0.49275,-0.1095,-0.954222222222222,0.0155,-0.8491666666666671,0.0005,0.913,0.35200000000000004,-1.3135,0.375,1
-4.5325,0.24633333333333304,1.6325,0.61275,-1.3102,-2.897,1.1315,-0.7715,-1.51375,3.609375,-3.0785,0.3245,-0.05875,-0.05075,0.395,0.155125,0.155833333333333,0.4153333333333329,-0.455,-0.2816666666666669,-5.87166666666667,0.03775,1.6398,-1.83375,-0.714875,0.2455,1.9596666666666696,0.25325,1.2614,0.5785,-1.63825,-5.277,0.645333333333333,0.3395,-1.0405,3.27225,0.5820000000000001,0.523,-1.6573,-1.1695,-0.18416666666666695,-1.1695,-0.0045,-0.140166666666667,-5.88175,0.0695,1.02025,0.3915,-0.39725,0.3664,-1.3776,-0.1277,0.598875,1.92108333333333,-0.8265714285714291,0.025,-2.855,0.993625,0.5194166666666671,0.5048333333333329,0.7020000000000001,-2.2535,4.98825,-0.313166666666667,3.62266666666667,-1.36625,0.8635,0.2966,1.1935,0.3445,0.2195,-1.3055,0.2801666666666669,-0.8735,-0.769666666666667,-0.22933333333333306,-1.1985,-0.4,-1.5503333333333302,-1.2226,-0.70825,0.561142857142857,-0.730875,-0.705,-1.97525,0.4926666666666671,0.025,-0.322,-2.464125,1.38,0.38425,-0.217,-2.27944444444444,-0.626714285714286,-1.061,-0.2115,0.1875,0.3185,-0.802333333333333,0.6545,2
-0.16899999999999998,0.61625,0.7025,1.864,-1.7366,-2.291625,1.9603333333333304,-0.7465,-0.67525,2.437125,-2.4425,1.01225,0.29925,0.39475,0.5975,-0.50375,0.0478,-0.794666666666667,-0.209,-1.652,-4.90866666666667,-0.09775,-1.7799,-0.98425,0.7295,0.378,0.471833333333333,1.132625,1.0901,0.708875,-1.12875,-3.99,-0.0875,0.94,-2.0593333333333304,3.937625,-0.5105,0.18925,-1.0044,-3.54,-0.990333333333333,-1.33166666666667,1.089,0.037000000000000005,-2.547,0.3275,-0.236,-0.5018,0.44125,-0.2102,-1.109125,-1.1369,1.337125,1.0883,-1.38821428571429,-0.4685,-1.54975,0.94825,-0.3669166666666671,-0.4513333333333329,1.1035,-1.9725,3.72958333333333,1.27983333333333,4.8755,-1.9895,0.3875,0.2677,1.0,-0.20775,-0.0961666666666667,-1.295,0.126,-0.57175,-1.357,-1.17033333333333,-0.514,-0.058,0.212333333333333,-1.3864,0.560875,1.40235714285714,-0.680875,-0.2225,-0.149,-0.109666666666667,-0.4135,1.3805,-2.67425,-0.6075,1.2675,0.3045,-2.25155555555556,-0.3245,-0.554333333333333,-0.534,0.439,1.392,-0.966666666666667,-0.0535,3
-1.4685,0.23925,0.9215,0.0395,-1.644,-0.384,0.4955,0.6385,-0.03,2.826125,-2.85275,-1.5715,0.4605,0.6705,0.51075,0.567625,7.909,-0.4868333333333329,0.1415,-0.5288333333333329,-6.68033333333333,-0.126125,-2.6136,-1.46025,0.273875,-1.1835,1.90883333333333,-0.23525,-0.5389,1.05325,-2.08525,-5.48075,-0.727666666666667,0.8805,-1.476,0.722125,-0.8835,-1.07975,-0.1916,-1.63833333333333,0.350666666666667,0.881666666666667,-0.73125,-0.145333333333333,-5.4670000000000005,0.77375,-1.1335,0.0594,1.16625,0.1312,-1.9097,-0.6468,0.826375,0.6904,-0.904214285714286,-0.057,-2.87625,0.29425,0.538916666666667,-0.0955,1.4455,-1.8761666666666696,5.31366666666667,-0.123166666666667,2.98966666666667,-3.06325,0.7765,2.3978,0.6375,0.3955,0.9078333333333328,-0.7695,-0.687166666666667,-0.275666666666667,-0.2786666666666669,-0.5398333333333329,-0.08025,0.152,-0.666333333333333,-1.5778,0.462625,0.970285714285715,-0.746875,0.3405,-2.31375,0.4595,0.6195,-0.8,-3.41625,-0.114,1.083,0.398,-2.135,0.33785714285714297,-0.708166666666667,-0.256,0.0206666666666667,-1.138,-1.5856,0.654,2
-2.338,0.16825,-0.1245,0.7435,-1.4238,-2.0465,0.8035,0.454,-1.60125,3.26675,-2.58325,0.104,0.1525,0.4625,0.7405,0.31425,6.2325,-1.003,-0.8725,-0.3485,-5.39033333333333,0.05375,-0.5093,-1.9315,0.16975,-0.39125,2.107,0.263,0.0499,1.224125,-1.55225,-5.303,0.23133333333333306,0.569,-0.38075,2.764875,-0.7715,-0.442,-1.3348,-0.451,-0.121,-2.25,-0.22,-0.0861666666666667,-5.89475,0.21,0.07975,0.0231666666666667,0.631125,0.447,-1.1587,-0.3328,0.7095,0.882333333333333,-1.1965,-0.2515,-2.49875,-0.063,0.547833333333333,0.0486666666666667,0.7395,-2.23783333333333,4.9665,-0.4008333333333329,3.426,-2.83525,0.527,1.4628,0.8375,0.042,0.3125,-0.8505,0.3841666666666671,-0.1885,-0.5805,-1.06866666666667,-0.5265,0.151,-0.544833333333333,-1.8466,-0.27175,0.528785714285714,-0.9248125,-0.7040000000000001,-1.5905,-0.1865,0.912,-0.21166666666666695,-2.004625,0.329,0.68275,0.131,-2.40244444444444,0.261,-0.240833333333333,-0.35600000000000004,0.6935,-1.09483333333333,-1.15266666666667,0.4185,2
-1.83325,-0.47825,-0.0035,0.95225,-3.0314,1.885,-0.2775,0.5365,-0.5875,0.380375,-2.436,0.23375,-0.9705,0.8185,0.353,-1.2685,3.9075,0.0018333333333333199,-0.306,-0.7440000000000001,-4.6956666666666695,0.184875,-3.0567,-1.36525,0.311375,-0.06925,0.744333333333333,0.2145,-0.295,0.456,-1.359,-4.349,0.595666666666667,0.55,0.32475,0.463625,0.9855,-1.65075,-0.6566,1.339,0.27683333333333304,-1.6753333333333302,0.8195,0.17816666666666695,0.09325,0.4235,0.23125,0.23033333333333306,0.506875,0.3279,-0.1741,-1.0698,0.73225,1.23341666666667,-0.8886428571428571,0.3125,-2.5225,-0.408375,0.25108333333333305,-0.321166666666667,0.414,-1.21033333333333,-3.69608333333333,0.0538333333333333,2.95066666666667,1.247,0.1425,0.5056,0.011,-0.82975,0.3555833333333329,-0.737,0.631166666666667,-0.73125,-0.43,-0.17266666666666694,0.8525,-0.3415,-0.161,-1.8141,-0.52575,1.6757857142857098,-0.0246875,0.7625,-1.5925,-0.29866666666666697,0.2625,-0.6475,-3.19675,0.5765,1.11025,-0.1965,-1.2938888888888898,0.0377142857142857,-0.535,-0.506,-0.23016666666666696,-1.32416666666667,-1.32183333333333,0.8305,0
-3.07675,-0.43725,0.3875,-0.187,-0.8913,0.544,-0.4831666666666671,-0.00899999999999999,1.346,2.798,-2.031,-0.257333333333333,0.1605,0.62275,1.30975,-0.066125,6.5188333333333315,-1.2375,-0.1125,-0.947333333333333,-5.792999999999998,-0.276,-3.5811,-0.9365,0.300875,0.37975,1.4715,-0.47325,0.2875,0.41875,-1.62525,-5.89,-0.481,0.51,-0.73425,0.30875,-0.774,-0.71275,-0.7981,0.7595,-0.197166666666667,1.7415,-0.76,0.5411666666666671,-1.902,0.846,0.39,0.157,2.266875,-0.0901,-0.9635,-0.3598,0.54425,1.68525,-0.28792857142857103,0.037000000000000005,-2.88225,0.359125,0.664166666666667,0.601666666666667,0.439,-2.5745,-1.12166666666667,-0.344833333333333,2.6555,-0.884,0.578,0.1328,1.3815,0.06875,0.19916666666666696,-1.002,4.66833333333333,-0.76425,-0.335,0.643166666666667,-0.56175,-0.82,-0.921833333333333,-1.981,-0.068875,1.13235714285714,-0.159375,0.7070000000000001,-2.1785,-0.3663333333333329,-0.0525,-0.4543333333333329,-4.259625,0.252,0.04025,-1.5045,-1.339,0.271428571428571,1.5788333333333302,-0.158,0.3711666666666671,0.0995,-0.26833333333333304,0.6729999999999999,0
-2.92625,0.40575,0.4235,0.2305,-1.6574,-2.153125,0.29566666666666697,-0.1185,-1.3975,3.707625,-2.9025,0.19,0.7375,0.22,0.45725,-0.16625,2.3795,0.472333333333333,-0.1385,-0.1785,-5.4335,-0.427875,-2.3358,-1.14025,-0.473375,-0.44975,1.78933333333333,0.165,0.2234,0.90875,-1.47425,-5.25325,0.6055,0.2815,-0.786333333333333,0.93375,-1.5595,-0.10225,-1.8331,-2.1886,-1.25883333333333,-0.8451666666666671,-0.01325,-0.0241666666666667,-5.5555,0.624,0.743,-0.0196666666666667,0.1805,0.4674,-1.0365,-1.0724,0.661375,2.3004166666666697,-0.651428571428571,-0.417,-2.7705,1.30825,0.4875833333333329,0.378,1.372,-2.34083333333333,4.15408333333333,-0.147333333333333,3.34883333333333,-1.6255,1.1375,1.1404,1.845,0.3795,1.039,-1.5085,-0.833333333333333,-1.10875,-1.1135,-0.259,-0.9065,0.05925,0.21766666666666695,-1.7493,0.67125,1.286,0.07,-0.385,-2.0285,-0.32,0.6679999999999999,-0.7655,-3.002125,0.0415,0.54975,-0.917,-1.65,-0.571285714285714,-2.58483333333333,-0.19,0.621833333333333,0.3515,-1.3808333333333302,0.079,2
-0.6990000000000001,1.23,3.812,0.52825,-1.4261,-1.77725,1.37566666666667,-0.263,-0.85875,3.38975,-2.5185,2.9960000000000004,1.1035,0.67025,0.407,-0.263375,3.06283333333333,-1.07533333333333,0.161,-0.391,-5.50883333333333,-1.51375,-1.9559,-1.491,-0.45575,0.15875,1.8276666666666697,0.371125,1.4576,1.01675,-1.297,-5.238,-0.00849999999999998,0.585,-0.4935,0.235,0.7709999999999999,0.29225,-0.9072,-1.6858333333333302,-1.49533333333333,-1.00383333333333,-0.06025,0.3786666666666671,-3.2430000000000003,-0.0050000000000000105,0.42275,0.4528333333333329,1.037375,0.0462,-1.3943,0.0499,1.211,3.72925,-1.30578571428571,0.0665,-2.34225,1.37225,0.4941666666666671,0.769666666666667,0.139,-2.8611666666666697,2.006,0.0945,3.418,-2.1605,0.84725,1.4296,2.718,-0.47225,0.0115833333333334,-1.3595,0.274666666666667,-0.34,-0.239333333333333,0.0446666666666667,0.12425,-0.0585,-0.312833333333333,-1.5028,-0.813625,1.5382857142857098,0.4285,0.2375,-1.024,-0.307833333333333,-0.0085,-0.5491666666666671,-2.66025,-0.328,0.64475,-1.14,-2.5462222222222204,-0.829642857142857,-2.0273333333333303,0.28300000000000003,-0.1865,0.0373333333333333,-0.20566666666666694,0.4265,1
-3.494,0.29075,0.598,0.797,-0.5486,-0.257375,1.3445,-0.01,-2.006,3.624125,-3.62525,2.2880000000000003,1.035,0.23275,0.60975,0.615875,0.551333333333333,-1.6598333333333302,-0.327,-0.7595,-5.9853333333333305,-0.132875,0.6561,-0.96,-0.3065,0.42725,2.6660000000000004,-0.047125,1.5146,1.207625,-1.89575,-4.305,0.542,0.339,-0.6695,0.369375,-1.02,0.35200000000000004,-1.2054,-0.9076666666666672,-0.468333333333333,-1.68266666666667,-0.87525,-0.0085,-6.75075,-0.4575,0.51575,-0.20966666666666695,0.79075,0.444,-1.5077,-0.9648,0.528625,1.7381666666666695,-0.6462142857142861,-0.1065,-3.11125,0.987,0.626916666666667,0.4753333333333329,1.1375,-2.112,3.91041666666667,-0.4046666666666671,3.0410000000000004,-1.85275,0.85925,1.994,1.0095,0.67725,0.602583333333333,-1.0235,0.413,-0.9295,-1.0365,-0.4555,0.17125,-0.17800000000000002,0.541,-1.0574,-0.2485,0.5472857142857139,-0.232625,0.6955,-2.20525,-0.104333333333333,0.134,-0.1295,-4.17475,0.2645,0.38125,-0.5725,-1.59544444444444,0.103571428571429,0.26283333333333303,0.08,0.133833333333333,1.3946666666666698,-0.827333333333333,0.0675,2
-1.80375,0.3225,2.787,0.15025,-1.5044,-2.595875,0.476,-0.179,1.22575,3.377875,-2.506,0.65625,-0.2365,0.1525,0.46575,0.7355,1.7515,-0.0726666666666667,-0.087,0.308166666666667,-6.03416666666667,-0.369125,-3.8752,-1.96325,0.440625,-0.9755,1.172,-0.135125,-2.0966,0.717375,-1.706,-6.21225,-0.055,0.615,-0.56475,0.14571428571428602,0.607,-2.96075,-1.7126,-2.49616666666667,0.118166666666667,-1.68066666666667,-0.799,0.17433333333333306,-4.72725,-0.05175,0.15125,-0.142,0.414,0.2507,-0.6859999999999999,-0.7752,0.11225,2.87616666666667,-0.3775,-0.1285,-3.04925,0.906,1.079,-0.968833333333333,0.4625,-1.4683333333333302,5.4845833333333305,-0.22533333333333305,1.31516666666667,-2.62475,0.46525,-0.0357,1.187,0.34775,0.293333333333333,-0.772,0.3935,0.019,-1.3493333333333302,0.3833333333333329,-0.28175,0.365,-1.0375,-1.7495,-0.398625,0.3834285714285711,-0.452875,0.299,-2.265,1.19983333333333,0.5645,-0.921166666666667,-3.6145,-0.275,1.056,-0.9885,-1.17822222222222,-0.3568571428571429,-3.77033333333333,-0.398,-0.3943333333333329,-2.23366666666667,-1.02,0.6579999999999999,3
-2.58175,0.22325,1.183,-0.934,-1.6722,-2.166375,0.763,0.2865,-1.546,2.7785,-2.7415,0.198,0.3395,0.1905,0.15475,0.00599999999999999,0.981166666666667,-0.104166666666667,-0.0060000000000000105,-0.303833333333333,-5.4205,-0.373,-2.7117,-2.365,0.51375,-1.18125,0.767,-0.121375,-0.8573,0.57975,-1.91375,-4.747,0.5143333333333329,0.383,0.11375,1.24,-0.149,1.36625,-1.7651,-1.9426666666666697,-0.155833333333333,-1.26016666666667,-0.57475,-0.15483333333333302,-4.425,1.59,0.218,-0.397,0.728375,0.2212,-0.567666666666667,-0.1167,0.200125,0.764083333333333,-1.3827142857142902,-0.152,-2.94575,1.0705,0.4476666666666671,-0.4115,-0.051,-2.20116666666667,5.65091666666667,-0.4926666666666671,2.40166666666667,-2.81425,0.9105,0.6013,1.7645,1.01225,0.796916666666667,-1.144,-0.306833333333333,-0.444,0.157833333333333,0.8443333333333329,-0.9745,-0.21825,-0.22,-2.3129,-0.104625,-0.8535714285714291,-1.3026875,0.4625,2.55175,0.5098333333333329,1.108,-0.7879999999999999,-3.43275,-0.227,0.16175,-1.7365,-2.4662222222222203,-0.41792857142857104,-2.00833333333333,-0.3815,-0.4156666666666671,-2.25783333333333,0.0643333333333333,0.5565,2
-2.48125,0.4055,1.471,0.2405,-1.6991,-0.352875,0.435,0.001,-1.55575,3.899,-2.978,1.17625,0.618,0.273,0.80225,0.508,0.757166666666667,-0.1305,-1.209,-1.0975,-5.9015,-0.575125,-2.1632,-2.35675,0.477875,-0.6095,0.576333333333333,0.294875,1.1531,1.37325,-2.07125,-5.5405,0.603666666666667,0.8345,-0.55775,2.51075,-1.9145,0.85375,-1.6212,0.4033333333333329,-0.15816666666666698,-1.5683333333333302,1.09525,0.0548333333333333,-6.04775,-0.2965,0.341333333333333,0.15,0.990625,0.3012,-1.214,-1.2509,0.663375,0.973916666666667,-1.37971428571429,0.1145,-2.85075,0.456375,0.18141666666666695,-0.865666666666667,0.3805,-2.40966666666667,3.5475,-0.5263333333333329,3.241,-1.72225,0.81125,0.8803,0.6805,0.451,0.27,-1.212,0.336833333333333,-0.5935,-0.107333333333333,-1.507,-0.392,-0.33325,-0.319166666666667,-1.7467,0.035125,0.34057142857142897,-1.04275,-0.2195,-2.1045,0.27983333333333305,0.7325,-1.27233333333333,-4.411125,-0.083,0.2955,-0.973,-4.07677777777778,0.543428571428571,-1.9895,-0.3805,0.250833333333333,-0.6586666666666671,0.1135,0.603,2
0.6595,0.53725,0.1205,1.03425,-0.3104,-1.444,0.6466666666666671,1.1125,0.22275,2.00375,-2.259,2.11075,0.406,-0.04125,0.39125,0.44825,7.2755,-0.28766666666666696,-0.1575,-1.20033333333333,-5.7205,0.141375,-2.2598,-0.93675,-0.635875,-1.531,1.754,-0.26675,-1.0243,0.4695,-1.30025,-5.42975,0.4370000000000001,0.5720000000000001,-0.2135,2.11425,-1.531,-0.638,-0.5823,-0.5288333333333329,-0.990166666666667,-0.4538333333333329,-0.08199999999999999,0.26583333333333303,-2.91875,0.43125,0.3045,0.0892,0.2715,0.3108,-0.7335,-1.0567,0.4075,2.58708333333333,-1.13364285714286,0.32,-2.66225,1.05325,0.0750833333333333,0.681333333333333,1.0165,-3.114,4.76575,-0.0855,2.7585,-2.94425,1.44675,0.8533,1.084,0.895,0.131583333333333,-1.2345,0.340833333333333,-0.88775,-1.43033333333333,-0.145166666666667,-1.28225,0.8909999999999999,-0.4213333333333329,-1.7302,0.718,0.100714285714286,-1.5619375,0.4165,-1.0665,0.3465,0.6655,-0.867166666666667,-2.099875,0.3575,-0.0825,-0.583,-3.4553333333333303,-0.7439285714285709,-2.61683333333333,-0.488,0.4005,-0.692666666666667,-0.132666666666667,0.3435,2
-2.57925,0.338,-0.21,0.34125,-2.1254,-0.3635,0.569333333333333,0.513,-1.60825,3.50325,-2.169,0.207,-0.02875,0.57675,0.206,0.896375,0.5233333333333329,0.0555,-0.465,-0.26633333333333303,-5.30783333333333,-0.615375,0.0889,-1.5455,-0.64425,0.261,2.227,0.1325,1.2998,0.85175,-1.46,-4.788,0.308,0.2135,-0.4575,1.998625,-1.2755,0.91925,-1.2864,-2.5231666666666697,-0.0345,-0.4923333333333329,0.2185,0.121166666666667,-5.6155,0.147,0.16899999999999998,-0.0578333333333333,1.57475,0.0595,-0.9823,-0.3205,0.486625,2.10958333333333,-1.35007142857143,-0.1335,-2.69075,0.48425,0.12775,0.263166666666667,0.7795,-1.8635,5.07025,-0.0893333333333334,3.55966666666667,-2.43925,0.94025,1.0577,0.847,0.809,0.9725,-0.507,0.0511666666666666,-0.275,-0.669333333333333,-0.734833333333333,-0.634,-0.28875,-0.501,-1.5811,0.198,0.338785714285714,-1.021125,-0.2465,-1.4325,0.3805,1.1215,-0.5405,-3.712625,0.26,0.76675,-0.5660000000000001,-3.36322222222222,0.39507142857142896,-0.24366666666666695,-0.018000000000000002,0.6675,-0.974666666666667,-0.657333333333333,0.3495,2
